product_id,product_name,category,sub_category,brand,unit,mrp,selling_price,discount_pct,shelf_life_days
PR04403,Real Coffee 10ml,Beverages,Coffee,Real,ml,702.85,562.28,20,295
PR04404,Himalaya Shampoo 10g,Personal Care,Shampoo,Himalaya,g,116.51,104.86,10,297
PR04405,Real Tea 200ml,Beverages,Tea,Real,ml,405.88,405.88,0,349
PR04406,Cello Notebook 100pack,Stationery & Books,Notebook,Cello,pack,220.3,220.3,0,50
PR04407,Bisleri Soft Drink 250L,Beverages,Soft Drink,Bisleri,L,40.52,40.52,0,89
PR04408,Nivea Face Wash 1000g,Personal Care,Face Wash,Nivea,g,152.79,129.87,15,247
PR04409,Farm Potato 10kg,Fruits & Vegetables,Potato,Farm,kg,435.31,413.54,5,81
PR04410,ITC Master Chef French Fries 1000pack,Frozen Food,French Fries,ITC Master Chef,pack,614.22,491.38,20,124
PR04411,Britannia Bread 100pack,Dairy & Bakery,Bread,Britannia,pack,1112.94,1112.94,0,246
PR04412,Lays Biscuits 1000g,Snacks & Branded Foods,Biscuits,Lays,g,308.66,246.93,20,255
PR04413,Himalaya Body Lotion 100g,Personal Care,Body Lotion,Himalaya,g,693.34,658.67,5,292
PR04414,Fortune Salt 750kg,Staples & Grains,Salt,Fortune,kg,449.0,359.2,20,305
PR04415,Nestle Curd 5L,Dairy & Bakery,Curd,Nestle,L,523.59,471.23,10,7
PR04416,Organic Mango 1000kg,Fruits & Vegetables,Mango,Organic,kg,579.92,579.92,0,284
PR04417,Lizol Detergent Powder 100pack,Household Care,Detergent Powder,Lizol,pack,945.21,850.69,10,33
PR04418,Farm Spinach 250g,Fruits & Vegetables,Spinach,Farm,g,397.26,377.4,5,218
PR04419,Haldiram's Namkeen 2g,Snacks & Branded Foods,Namkeen,Haldiram's,g,446.14,379.22,15,210
PR04420,Johnson's Baby Lotion 100ml,Baby Care,Baby Lotion,Johnson's,ml,1689.55,1605.07,5,146
PR04421,Whiskas Dog Food 250g,Pet Care,Dog Food,Whiskas,g,1142.86,914.29,20,141
PR04422,Amul Bread 500g,Dairy & Bakery,Bread,Amul,g,807.79,686.62,15,211
PR04423,Coca-Cola Soft Drink 750L,Beverages,Soft Drink,Coca-Cola,L,613.36,490.69,20,331
PR04424,Godrej Yummiez French Fries 100pack,Frozen Food,French Fries,Godrej Yummiez,pack,905.22,814.7,10,164
PR04425,Kurkure Mixture 100pack,Snacks & Branded Foods,Mixture,Kurkure,pack,212.62,201.99,5,273
PR04426,Britannia Toned Milk 750g,Dairy & Bakery,Toned Milk,Britannia,g,928.76,928.76,0,23
PR04427,Pepsi Juice 5ml,Beverages,Juice,Pepsi,ml,44.89,35.91,20,191
PR04428,Pampers Baby Shampoo 1000ml,Baby Care,Baby Shampoo,Pampers,ml,1402.53,1051.9,25,21
PR04429,Licious Mutton Curry Cut 2kg,Meat & Seafood,Mutton Curry Cut,Licious,kg,1576.37,1497.55,5,254
PR04430,Kurkure Potato Chips 500g,Snacks & Branded Foods,Potato Chips,Kurkure,g,64.62,64.62,0,345
PR04431,Himalaya Baby Diapers 500pack,Baby Care,Diapers,Himalaya Baby,pack,1620.57,1539.54,5,328
PR04432,Camlin Notebook 1pack,Stationery & Books,Notebook,Camlin,pack,566.36,566.36,0,342
PR04433,Licious Mutton Curry Cut 250g,Meat & Seafood,Mutton Curry Cut,Licious,g,1611.34,1289.07,20,311
PR04434,Patanjali Face Wash 1000ml,Personal Care,Face Wash,Patanjali,ml,160.38,160.38,0,218
PR04435,McCain French Fries 10g,Frozen Food,French Fries,McCain,g,449.11,449.11,0,228
PR04436,Haldiram's Nachos 200g,Snacks & Branded Foods,Nachos,Haldiram's,g,1092.69,874.15,20,108
PR04437,Lays Biscuits 750pack,Snacks & Branded Foods,Biscuits,Lays,pack,417.82,313.36,25,249
PR04438,Mother Dairy Butter 200pack,Dairy & Bakery,Butter,Mother Dairy,pack,537.08,483.37,10,137
PR04439,Johnson's Baby Wipes 250ml,Baby Care,Baby Wipes,Johnson's,ml,1796.94,1796.94,0,61
PR04440,Organic Banana 2g,Fruits & Vegetables,Banana,Organic,g,280.45,252.4,10,104
PR04441,Dove Face Wash 1g,Personal Care,Face Wash,Dove,g,522.69,418.15,20,49
PR04442,Mother Dairy Curd 5g,Dairy & Bakery,Curd,Mother Dairy,g,51.15,43.48,15,105
PR04443,Himalaya Soap 200g,Personal Care,Soap,Himalaya,g,585.77,556.48,5,345
PR04444,Dove Toothpaste 100ml,Personal Care,Toothpaste,Dove,ml,1077.45,1077.45,0,82
PR04445,Colgate Face Wash 500ml,Personal Care,Face Wash,Colgate,ml,618.79,618.79,0,4
PR04446,Vim Dishwash Gel 750ml,Household Care,Dishwash Gel,Vim,ml,61.67,55.5,10,114
PR04447,Tata Sampann Salt 500kg,Staples & Grains,Salt,Tata Sampann,kg,910.0,773.5,15,196
PR04448,McCain French Fries 250g,Frozen Food,French Fries,McCain,g,1153.41,1153.41,0,328
PR04449,Mother Dairy Curd 750L,Dairy & Bakery,Curd,Mother Dairy,L,842.21,842.21,0,53
PR04450,Bisleri Soft Drink 500L,Beverages,Soft Drink,Bisleri,L,218.85,218.85,0,109
PR04451,ITC Namkeen 2g,Snacks & Branded Foods,Namkeen,ITC,g,916.73,641.71,30,3
PR04452,Fresh Onion 1kg,Fruits & Vegetables,Onion,Fresh,kg,446.26,423.95,5,8
PR04453,Fresh Spinach 500kg,Fruits & Vegetables,Spinach,Fresh,kg,605.19,574.93,5,46
PR04454,Haldiram's Namkeen 200g,Snacks & Branded Foods,Namkeen,Haldiram's,g,715.24,607.95,15,73
PR04455,Amul Bread 200pack,Dairy & Bakery,Bread,Amul,pack,727.52,618.39,15,312
PR04456,Camlin Geometry Box 5pack,Stationery & Books,Geometry Box,Camlin,pack,324.9,324.9,0,364
PR04457,Organic Banana 200pack,Fruits & Vegetables,Banana,Organic,pack,810.36,688.81,15,354
PR04458,Fresh Potato 10kg,Fruits & Vegetables,Potato,Fresh,kg,62.26,49.81,20,222
PR04459,ITC Master Chef Chicken Nuggets 5pack,Frozen Food,Chicken Nuggets,ITC Master Chef,pack,658.63,559.84,15,42
PR04460,Tata Sampann Atta 10kg,Staples & Grains,Atta,Tata Sampann,kg,29.32,29.32,0,314
PR04461,Real Mineral Water 5L,Beverages,Mineral Water,Real,L,436.59,371.1,15,144
PR04462,Fresh To Home Chicken Breast 500kg,Meat & Seafood,Chicken Breast,Fresh To Home,kg,2005.68,1504.26,25,251
PR04463,Mother Dairy Cake 1000g,Dairy & Bakery,Cake,Mother Dairy,g,132.8,106.24,20,334
PR04464,Lays Namkeen 5g,Snacks & Branded Foods,Namkeen,Lays,g,715.04,715.04,0,84
PR04465,Nestle Cheese Slices 200pack,Dairy & Bakery,Cheese Slices,Nestle,pack,424.11,424.11,0,37
PR04466,Tata Sampann Toor Dal 100L,Staples & Grains,Toor Dal,Tata Sampann,L,400.57,380.54,5,359
PR04467,Lizol Detergent Powder 200kg,Household Care,Detergent Powder,Lizol,kg,650.21,650.21,0,300
PR04468,Lizol Toilet Cleaner 100pack,Household Care,Toilet Cleaner,Lizol,pack,505.0,454.5,10,135
PR04469,Coca-Cola Tea 250ml,Beverages,Tea,Coca-Cola,ml,1110.0,999.0,10,126
PR04470,Pepsi Soft Drink 5ml,Beverages,Soft Drink,Pepsi,ml,506.45,481.13,5,241
PR04471,Kurkure Nachos 1pack,Snacks & Branded Foods,Nachos,Kurkure,pack,1158.92,1158.92,0,164
PR04472,Surf Excel Toilet Cleaner 5kg,Household Care,Toilet Cleaner,Surf Excel,kg,1176.25,1058.62,10,106
PR04473,Amul Toned Milk 500g,Dairy & Bakery,Toned Milk,Amul,g,1053.3,842.64,20,84
PR04474,Lays Namkeen 10g,Snacks & Branded Foods,Namkeen,Lays,g,540.03,378.02,30,42
PR04475,Real Mineral Water 500ml,Beverages,Mineral Water,Real,ml,148.63,126.34,15,210
PR04476,India Gate Sugar 500L,Staples & Grains,Sugar,India Gate,L,541.42,433.14,20,240
PR04477,Britannia Toned Milk 100L,Dairy & Bakery,Toned Milk,Britannia,L,416.95,396.1,5,75
PR04478,Drools Dog Food 750g,Pet Care,Dog Food,Drools,g,657.85,592.07,10,217
PR04479,Organic Banana 2pack,Fruits & Vegetables,Banana,Organic,pack,1033.19,981.53,5,142
PR04480,Lizol Floor Cleaner 200kg,Household Care,Floor Cleaner,Lizol,kg,405.34,385.07,5,235
PR04481,Nestle Bread 100pack,Dairy & Bakery,Bread,Nestle,pack,630.42,535.86,15,3
PR04482,Tata Tea Mineral Water 1L,Beverages,Mineral Water,Tata Tea,L,250.01,250.01,0,290
PR04483,Amul Cake 750L,Dairy & Bakery,Cake,Amul,L,111.11,77.78,30,19
PR04484,Dove Face Wash 10ml,Personal Care,Face Wash,Dove,ml,109.27,109.27,0,359
PR04485,Lizol Toilet Cleaner 500ml,Household Care,Toilet Cleaner,Lizol,ml,769.5,615.6,20,363
PR04486,ITC Potato Chips 5g,Snacks & Branded Foods,Potato Chips,ITC,g,20.07,15.05,25,256
PR04487,Organic Carrot 100kg,Fruits & Vegetables,Carrot,Organic,kg,657.02,624.17,5,93
PR04488,McCain Chicken Nuggets 1000pack,Frozen Food,Chicken Nuggets,McCain,pack,423.7,317.77,25,294
PR04489,Amul Butter 2g,Dairy & Bakery,Butter,Amul,g,889.88,889.88,0,269
PR04490,Licious Fish Fillet 5kg,Meat & Seafood,Fish Fillet,Licious,kg,422.59,316.94,25,143
PR04491,Organic Apple 250pack,Fruits & Vegetables,Apple,Organic,pack,743.23,631.75,15,167
PR04492,Aashirvaad Atta 750L,Staples & Grains,Atta,Aashirvaad,L,1104.74,1049.5,5,41
PR04493,Himalaya Shampoo 5ml,Personal Care,Shampoo,Himalaya,ml,441.91,397.72,10,266
PR04494,Coca-Cola Mineral Water 500L,Beverages,Mineral Water,Coca-Cola,L,678.18,508.64,25,177
PR04495,Nestle Cheese Slices 750L,Dairy & Bakery,Cheese Slices,Nestle,L,408.5,388.08,5,248
PR04496,Lizol Detergent Powder 750pack,Household Care,Detergent Powder,Lizol,pack,305.49,274.94,10,298
PR04497,Licious Chicken Breast 1000g,Meat & Seafood,Chicken Breast,Licious,g,1807.59,1807.59,0,120
PR04498,Harpic Dishwash Gel 1000kg,Household Care,Dishwash Gel,Harpic,kg,33.46,,0,15
PR04499,Harpic Toilet Cleaner 750kg,Household Care,Toilet Cleaner,Harpic,kg,517.57,362.3,30,78
PR04500,Kurkure Mixture 10g,Snacks & Branded Foods,Mixture,Kurkure,g,965.86,917.57,5,340
PR04501,Organic Tomato 500pack,Fruits & Vegetables,Tomato,Organic,pack,193.12,183.46,5,239
PR04502,Fresh To Home Mutton Curry Cut 5g,Meat & Seafood,Mutton Curry Cut,Fresh To Home,g,2128.28,1809.04,15,326
PR04503,Camlin Sketch Pens 2set,Stationery & Books,Sketch Pens,Camlin,set,841.4,799.33,5,250
PR04504,Fortune Basmati Rice 1kg,Staples & Grains,Basmati Rice,Fortune,kg,510.56,510.56,0,328
PR04505,Cello Sketch Pens 750pack,Stationery & Books,Sketch Pens,Cello,pack,461.31,392.11,15,235
PR04506,ITC Nachos 100g,Snacks & Branded Foods,Nachos,ITC,g,1152.26,1037.03,10,273
PR04507,Harpic Floor Cleaner 5kg,Household Care,Floor Cleaner,Harpic,kg,249.79,237.3,5,288
PR04508,Cello Geometry Box 200set,Stationery & Books,Geometry Box,Cello,set,658.03,658.03,0,178
PR04509,Camlin Pen Set 2set,Stationery & Books,Pen Set,Camlin,set,119.81,101.84,15,132
PR04510,Drools Dog Food 1kg,Pet Care,Dog Food,Drools,kg,760.19,760.19,0,59
PR04511,Classmate Notebook 10set,Stationery & Books,Notebook,Classmate,set,242.42,242.42,0,90
PR04512,Britannia Curd 5pack,Dairy & Bakery,Curd,Britannia,pack,230.65,230.65,0,212
PR04513,Whiskas Pet Shampoo 1000kg,Pet Care,Pet Shampoo,Whiskas,kg,515.53,463.98,10,54
PR04514,Classmate Pen Set 750pack,Stationery & Books,Pen Set,Classmate,pack,191.28,,0,244
PR04515,Fresh Tomato 1pack,Fruits & Vegetables,Tomato,Fresh,pack,670.44,670.44,0,134
PR04516,ITC Namkeen 250g,Snacks & Branded Foods,Namkeen,ITC,g,542.5,434.0,20,301
PR04517,Aashirvaad Sugar 250kg,Staples & Grains,Sugar,Aashirvaad,kg,1080.69,972.62,10,103
PR04518,Licious Chicken Breast 750kg,Meat & Seafood,Chicken Breast,Licious,kg,107.67,96.9,10,263
PR04519,Fresh To Home Chicken Breast 250kg,Meat & Seafood,Chicken Breast,Fresh To Home,kg,1756.62,1756.62,0,241
PR04520,Organic Potato 2pack,Fruits & Vegetables,Potato,Organic,pack,1197.82,958.26,20,35
PR04521,Fresh Mango 2g,Fruits & Vegetables,Mango,Fresh,g,914.34,777.19,15,294
PR04522,Harpic Detergent Powder 1ml,Household Care,Detergent Powder,Harpic,ml,520.39,416.31,20,270
PR04523,Farm Capsicum 200pack,Fruits & Vegetables,Capsicum,Farm,pack,300.31,300.31,0,278
PR04524,Pedigree Cat Food 1kg,Pet Care,Cat Food,Pedigree,kg,810.09,688.58,15,311
PR04525,Patanjali Face Wash 250g,Personal Care,Face Wash,Patanjali,g,496.86,496.86,0,9
PR04526,Amul Cake 2g,Dairy & Bakery,Cake,Amul,g,567.69,539.31,5,13
PR04527,Fortune Sunflower Oil 100kg,Staples & Grains,Sunflower Oil,Fortune,kg,964.63,964.63,0,186
PR04528,Nestle Paneer 500L,Dairy & Bakery,Paneer,Nestle,L,841.42,841.42,0,98
PR04529,Nestle Butter 1000g,Dairy & Bakery,Butter,Nestle,g,568.79,568.79,0,64
PR04530,Amul Cake 1pack,Dairy & Bakery,Cake,Amul,pack,136.93,116.39,15,352
PR04531,Licious Fish Fillet 250g,Meat & Seafood,Fish Fillet,Licious,g,1254.4,1066.24,15,329
PR04532,Fortune Basmati Rice 100kg,Staples & Grains,Basmati Rice,Fortune,kg,218.75,207.81,5,64
PR04533,Coca-Cola Tea 500ml,Beverages,Tea,Coca-Cola,ml,906.34,861.02,5,273
PR04534,Camlin Geometry Box 750pack,Stationery & Books,Geometry Box,Camlin,pack,251.87,188.9,25,239
PR04535,Surf Excel Dishwash Gel 250pack,Household Care,Dishwash Gel,Surf Excel,pack,846.01,803.71,5,180
PR04536,Organic Mango 5g,Fruits & Vegetables,Mango,Organic,g,162.96,130.37,20,187
PR04537,Himalaya Face Wash 500ml,Personal Care,Face Wash,Himalaya,ml,952.94,952.94,0,60
PR04538,Coca-Cola Soft Drink 750ml,Beverages,Soft Drink,Coca-Cola,ml,123.07,123.07,0,47
PR04539,Pedigree Dog Food 100g,Pet Care,Dog Food,Pedigree,g,1186.78,1186.78,0,102
PR04540,Aashirvaad Salt 500kg,Staples & Grains,Salt,Aashirvaad,kg,1124.66,1068.43,5,265
PR04541,Bisleri Mineral Water 200L,Beverages,Mineral Water,Bisleri,L,923.17,830.85,10,50
PR04542,India Gate Sugar 100kg,Staples & Grains,Sugar,India Gate,kg,1195.22,1075.7,10,6
PR04543,Himalaya Baby Diapers 1000ml,Baby Care,Diapers,Himalaya Baby,ml,1481.94,1259.65,15,16
PR04544,Lays Mixture 250g,Snacks & Branded Foods,Mixture,Lays,g,962.12,914.01,5,132
PR04545,Britannia Paneer 500pack,Dairy & Bakery,Paneer,Britannia,pack,150.08,135.07,10,250
PR04546,Nestle Butter 1000g,Dairy & Bakery,Butter,Nestle,g,124.85,99.88,20,67
PR04547,Farm Apple 1000pack,Fruits & Vegetables,Apple,Farm,pack,659.34,527.47,20,256
PR04548,Cello Sketch Pens 2pack,Stationery & Books,Sketch Pens,Cello,pack,218.24,196.42,10,110
PR04549,Godrej Yummiez Chicken Nuggets 500pack,Frozen Food,Chicken Nuggets,Godrej Yummiez,pack,805.23,684.45,15,343
PR04550,Nestle Toned Milk 5g,Dairy & Bakery,Toned Milk,Nestle,g,434.63,369.44,15,138
PR04551,Tata Tea Soft Drink 2ml,Beverages,Soft Drink,Tata Tea,ml,75.88,75.88,0,7
PR04552,Nivea Shampoo 200ml,Personal Care,Shampoo,Nivea,ml,1123.17,954.69,15,113
PR04553,Bingo Mixture 10g,Snacks & Branded Foods,Mixture,Bingo,g,751.75,601.4,20,116
PR04554,Fortune Toor Dal 1000kg,Staples & Grains,Toor Dal,Fortune,kg,919.08,873.13,5,198
PR04555,Farm Onion 250g,Fruits & Vegetables,Onion,Farm,g,704.16,598.54,15,114
PR04556,Britannia Butter 100pack,Dairy & Bakery,Butter,Britannia,pack,593.04,593.04,0,292
PR04557,Farm Carrot 500g,Fruits & Vegetables,Carrot,Farm,g,122.57,110.31,10,191
PR04558,Lays Potato Chips 750g,Snacks & Branded Foods,Potato Chips,Lays,g,837.7,628.28,25,78
PR04559,Tata Sampann Sunflower Oil 200kg,Staples & Grains,Sunflower Oil,Tata Sampann,kg,417.61,396.73,5,116
PR04560,Johnson's Baby Shampoo 1000ml,Baby Care,Baby Shampoo,Johnson's,ml,1263.6,1263.6,0,83
PR04561,Aashirvaad Sunflower Oil 10L,Staples & Grains,Sunflower Oil,Aashirvaad,L,45.5,43.22,5,183
PR04562,Johnson's Diapers 200pack,Baby Care,Diapers,Johnson's,pack,1975.64,1481.73,25,197
PR04563,Cello Sketch Pens 1pack,Stationery & Books,Sketch Pens,Cello,pack,670.88,570.25,15,339
PR04564,India Gate Basmati Rice 1kg,Staples & Grains,Basmati Rice,India Gate,kg,1158.67,1158.67,0,206
PR04565,Pampers Baby Wipes 200pack,Baby Care,Baby Wipes,Pampers,pack,2072.76,1969.12,5,334
PR04566,Harpic Floor Cleaner 100pack,Household Care,Floor Cleaner,Harpic,pack,788.6,788.6,0,108
PR04567,McCain Frozen Peas 1pack,Frozen Food,Frozen Peas,McCain,pack,495.87,495.87,0,153
PR04568,Vim Floor Cleaner 750pack,Household Care,Floor Cleaner,Vim,pack,560.59,504.53,10,302
PR04569,Mother Dairy Cake 1000g,Dairy & Bakery,Cake,Mother Dairy,g,534.77,454.55,15,234
PR04570,Johnson's Baby Lotion 750pack,Baby Care,Baby Lotion,Johnson's,pack,1358.45,950.92,30,254
PR04571,Licious Mutton Curry Cut 1g,Meat & Seafood,Mutton Curry Cut,Licious,g,1609.11,1609.11,0,173
PR04572,ITC Master Chef Paratha 200g,Frozen Food,Paratha,ITC Master Chef,g,420.42,399.4,5,279
PR04573,Camlin Geometry Box 100set,Stationery & Books,Geometry Box,Camlin,set,909.94,864.44,5,244
PR04574,Johnson's Baby Wipes 10ml,Baby Care,Baby Wipes,Johnson's,ml,1175.03,998.78,15,176
PR04575,Surf Excel Detergent Powder 1000ml,Household Care,Detergent Powder,Surf Excel,ml,395.04,335.78,15,126
PR04576,Nivea Soap 100g,Personal Care,Soap,Nivea,g,959.0,959.0,0,120
PR04577,Fresh Potato 750kg,Fruits & Vegetables,Potato,Fresh,kg,796.53,716.88,10,263
PR04578,Fresh Cucumber 5kg,Fruits & Vegetables,Cucumber,Fresh,kg,34.57,29.38,15,294
PR04579,Aashirvaad Toor Dal 250L,Staples & Grains,Toor Dal,Aashirvaad,L,1156.19,1098.38,5,146
PR04580,Pampers Baby Shampoo 100ml,Baby Care,Baby Shampoo,Pampers,ml,824.25,783.04,5,19
PR04581,Kurkure Namkeen 10g,Snacks & Branded Foods,Namkeen,Kurkure,g,268.34,254.92,5,79
PR04582,Cello Pen Set 2set,Stationery & Books,Pen Set,Cello,set,420.95,357.81,15,13
PR04583,Whiskas Dog Food 100kg,Pet Care,Dog Food,Whiskas,kg,369.41,277.06,25,179
PR04584,Camlin Pen Set 1pack,Stationery & Books,Pen Set,Camlin,pack,612.16,550.94,10,111
PR04585,Nivea Body Lotion 1ml,Personal Care,Body Lotion,Nivea,ml,185.94,185.94,0,158
PR04586,Nivea Toothpaste 750g,Personal Care,Toothpaste,Nivea,g,303.19,303.19,0,340
PR04587,Fresh Spinach 250g,Fruits & Vegetables,Spinach,Fresh,g,530.43,424.34,20,301
PR04588,Organic Banana 10pack,Fruits & Vegetables,Banana,Organic,pack,328.07,311.67,5,351
PR04589,India Gate Salt 1000kg,Staples & Grains,Salt,India Gate,kg,835.83,794.04,5,325
PR04590,Aashirvaad Toor Dal 250kg,Staples & Grains,Toor Dal,Aashirvaad,kg,913.8,822.42,10,3
PR04591,Fortune Basmati Rice 500kg,Staples & Grains,Basmati Rice,Fortune,kg,234.68,234.68,0,69
PR04592,Vim Dishwash Gel 200ml,Household Care,Dishwash Gel,Vim,ml,338.66,254.0,25,91
PR04593,Organic Mango 1g,Fruits & Vegetables,Mango,Organic,g,725.57,725.57,0,57
PR04594,Real Mineral Water 100ml,Beverages,Mineral Water,Real,ml,33.61,31.93,5,161
PR04595,Mother Dairy Bread 100L,Dairy & Bakery,Bread,Mother Dairy,L,689.17,689.17,0,126
PR04596,India Gate Atta 200kg,Staples & Grains,Atta,India Gate,kg,274.92,233.68,15,186
PR04597,Britannia Bread 2L,Dairy & Bakery,Bread,Britannia,L,1021.59,919.43,10,283
PR04598,Organic Potato 100g,Fruits & Vegetables,Potato,Organic,g,249.64,224.68,10,187
PR04599,Pepsi Tea 5ml,Beverages,Tea,Pepsi,ml,555.52,499.97,10,301
PR04600,Farm Potato 2kg,Fruits & Vegetables,Potato,Farm,kg,687.33,618.6,10,114
PR04601,Amul Butter 2g,Dairy & Bakery,Butter,Amul,g,228.5,228.5,0,82
PR04602,Cello Notebook 750pack,Stationery & Books,Notebook,Cello,pack,761.48,647.26,15,358
PR04603,Kurkure Nachos 2pack,Snacks & Branded Foods,Nachos,Kurkure,pack,369.61,351.13,5,75
PR04604,Fresh Mango 500pack,Fruits & Vegetables,Mango,Fresh,pack,403.39,363.05,10,341
PR04605,India Gate Sunflower Oil 500kg,Staples & Grains,Sunflower Oil,India Gate,kg,901.48,811.33,10,25
PR04606,Kurkure Namkeen 250g,Snacks & Branded Foods,Namkeen,Kurkure,g,212.1,212.1,0,285
PR04607,Fresh Carrot 500g,Fruits & Vegetables,Carrot,Fresh,g,886.48,886.48,0,324
PR04608,Camlin Geometry Box 5set,Stationery & Books,Geometry Box,Camlin,set,728.46,655.61,10,61
PR04609,Johnson's Baby Shampoo 2pack,Baby Care,Baby Shampoo,Johnson's,pack,2097.51,2097.51,0,286
PR04610,Kurkure Potato Chips 1pack,Snacks & Branded Foods,Potato Chips,Kurkure,pack,1087.21,869.77,20,263
PR04611,Zappfresh Mutton Curry Cut 100g,Meat & Seafood,Mutton Curry Cut,Zappfresh,g,862.14,819.03,5,235
PR04612,Colgate Soap 10g,Personal Care,Soap,Colgate,g,920.15,874.14,5,58
PR04613,Nivea Shampoo 750ml,Personal Care,Shampoo,Nivea,ml,896.14,716.91,20,338
PR04614,ITC Master Chef Chicken Nuggets 250pack,Frozen Food,Chicken Nuggets,ITC Master Chef,pack,640.03,608.03,5,58
PR04615,Himalaya Baby Diapers 500ml,Baby Care,Diapers,Himalaya Baby,ml,1859.77,1859.77,0,108
PR04616,Harpic Detergent Powder 750kg,Household Care,Detergent Powder,Harpic,kg,410.27,328.22,20,238
PR04617,Harpic Floor Cleaner 500ml,Household Care,Floor Cleaner,Harpic,ml,307.0,307.0,0,18
PR04618,Himalaya Face Wash 5g,Personal Care,Face Wash,Himalaya,g,476.45,476.45,0,196
PR04619,Aashirvaad Atta 500L,Staples & Grains,Atta,Aashirvaad,L,895.68,895.68,0,280
PR04620,ITC Potato Chips 100pack,Snacks & Branded Foods,Potato Chips,ITC,pack,584.76,584.76,0,232
PR04621,Himalaya Soap 200g,Personal Care,Soap,Himalaya,g,899.73,899.73,0,361
PR04622,Pampers Baby Wipes 10pack,Baby Care,Baby Wipes,Pampers,pack,240.08,240.08,0,285
PR04623,Surf Excel Dishwash Gel 100kg,Household Care,Dishwash Gel,Surf Excel,kg,530.7,451.1,15,147
PR04624,Godrej Yummiez Paratha 1000g,Frozen Food,Paratha,Godrej Yummiez,g,622.08,622.08,0,45
PR04625,Pampers Baby Lotion 250pack,Baby Care,Baby Lotion,Pampers,pack,1140.55,1140.55,0,223
PR04626,Fortune Sugar 100L,Staples & Grains,Sugar,Fortune,L,271.12,271.12,0,303
PR04627,Farm Onion 750kg,Fruits & Vegetables,Onion,Farm,kg,48.62,48.62,0,237
PR04628,Fresh To Home Fish Fillet 5kg,Meat & Seafood,Fish Fillet,Fresh To Home,kg,1925.84,1348.09,30,73
PR04629,Zappfresh Fish Fillet 10kg,Meat & Seafood,Fish Fillet,Zappfresh,kg,1412.63,1342.0,5,300
PR04630,ITC Master Chef Paratha 1000pack,Frozen Food,Paratha,ITC Master Chef,pack,760.2,608.16,20,56
PR04631,Mother Dairy Cheese Slices 250L,Dairy & Bakery,Cheese Slices,Mother Dairy,L,606.43,606.43,0,286
PR04632,Britannia Paneer 250pack,Dairy & Bakery,Paneer,Britannia,pack,1098.4,768.88,30,191
PR04633,Cello Notebook 1set,Stationery & Books,Notebook,Cello,set,1118.06,1062.16,5,275
PR04634,Organic Mango 250kg,Fruits & Vegetables,Mango,Organic,kg,801.93,561.35,30,329
PR04635,Johnson's Baby Wipes 250pack,Baby Care,Baby Wipes,Johnson's,pack,246.38,184.78,25,50
PR04636,Godrej Yummiez Paratha 500pack,Frozen Food,Paratha,Godrej Yummiez,pack,521.72,469.55,10,15
PR04637,Pedigree Dog Food 1kg,Pet Care,Dog Food,Pedigree,kg,1189.44,1129.97,5,315
PR04638,McCain Chicken Nuggets 1g,Frozen Food,Chicken Nuggets,McCain,g,547.4,492.66,10,22
PR04639,Aashirvaad Salt 100kg,Staples & Grains,Salt,Aashirvaad,kg,1172.61,1113.98,5,235
PR04640,Pepsi Juice 5L,Beverages,Juice,Pepsi,L,54.53,49.08,10,276
PR04641,Mother Dairy Cake 200g,Dairy & Bakery,Cake,Mother Dairy,g,162.51,146.26,10,58
PR04642,Cello Sketch Pens 1pack,Stationery & Books,Sketch Pens,Cello,pack,1121.67,1009.5,10,242
PR04643,Amul Butter 200pack,Dairy & Bakery,Butter,Amul,pack,158.39,150.47,5,210
PR04644,Colgate Soap 1g,Personal Care,Soap,Colgate,g,253.87,215.79,15,103
PR04645,Farm Onion 500kg,Fruits & Vegetables,Onion,Farm,kg,783.62,783.62,0,201
PR04646,Pedigree Pet Shampoo 10g,Pet Care,Pet Shampoo,Pedigree,g,448.99,,0,264
PR04647,Britannia Paneer 250g,Dairy & Bakery,Paneer,Britannia,g,874.53,699.62,20,122
PR04648,Amul Butter 100g,Dairy & Bakery,Butter,Amul,g,1094.49,985.04,10,4
PR04649,Camlin Sketch Pens 5pack,Stationery & Books,Sketch Pens,Camlin,pack,775.55,775.55,0,220
PR04650,Pepsi Soft Drink 1L,Beverages,Soft Drink,Pepsi,L,223.54,212.36,5,229
PR04651,Vim Toilet Cleaner 200kg,Household Care,Toilet Cleaner,Vim,kg,1009.53,1009.53,0,361
PR04652,Nivea Toothpaste 10g,Personal Care,Toothpaste,Nivea,g,83.49,79.32,5,91
PR04653,Nivea Body Lotion 200ml,Personal Care,Body Lotion,Nivea,ml,545.02,490.52,10,219
PR04654,India Gate Sugar 100kg,Staples & Grains,Sugar,India Gate,kg,652.71,620.07,5,169
PR04655,Camlin Pen Set 1pack,Stationery & Books,Pen Set,Camlin,pack,192.76,154.21,20,274
PR04656,Fresh Apple 2kg,Fruits & Vegetables,Apple,Fresh,kg,314.9,251.92,20,55
PR04657,Farm Apple 1pack,Fruits & Vegetables,Apple,Farm,pack,924.01,693.01,25,49
PR04658,Patanjali Body Lotion 1000g,Personal Care,Body Lotion,Patanjali,g,882.52,706.02,20,149
PR04659,McCain Paratha 100g,Frozen Food,Paratha,McCain,g,515.57,515.57,0,62
PR04660,Coca-Cola Juice 10ml,Beverages,Juice,Coca-Cola,ml,851.99,766.79,10,313
